tradeTime,price
2011-06-16,31804.0
2011-07-18,25721.0
2011-08-06,34936.0
2011-09-18,19569.0
2011-10-03,25676.0
2011-10-10,9684.0
2011-10-12,22556.0
2011-10-14,22029.0
2011-10-15,18218.0
2011-10-16,39194.0
2011-10-17,26950.0
2011-10-18,24023.0
2011-10-23,24824.0
2011-10-30,13571.0
2011-10-31,29981.0
2011-11-06,37703.0
2011-11-08,30637.0
2011-11-10,21104.0
2011-11-26,24325.0
2011-11-27,18201.0
2011-11-30,16685.5
2011-12-08,22022.0
2011-12-09,28395.0
2011-12-18,21703.5
2011-12-26,20780.5
2011-12-27,18346.0
2012-01-02,29387.0
2012-01-03,23646.0
2012-01-12,30208.0
2012-01-13,21815.5
2012-02-07,20114.0
2012-02-10,22748.0
2012-02-12,13672.0
2012-02-13,16118.0
2012-02-15,16846.0
2012-02-18,16816.0
2012-02-19,31449.0
2012-02-22,15590.5
2012-02-25,27352.0
2012-02-26,13673.0
2012-02-27,20195.0
2012-02-28,35209.0
2012-02-29,20834.0
2012-03-04,21672.0
2012-03-05,17223.0
2012-03-06,25635.0
2012-03-11,11344.0
2012-03-12,24853.0
2012-03-17,15562.0
2012-03-18,28623.0
2012-03-20,21373.0
2012-03-26,65178.0
2012-03-29,18859.0
2012-04-02,18586.0
2012-04-03,26437.0
2012-04-04,38853.0
2012-04-09,31510.0
2012-04-11,27483.0
2012-04-13,18091.0
2012-04-15,27750.0
2012-04-18,24598.0
2012-04-20,20074.0
2012-04-21,22804.5
2012-04-22,29446.0
2012-04-23,26720.0
2012-04-29,18970.333333333332
2012-04-30,21289.0
2012-05-03,47504.0
2012-05-06,21014.5
2012-05-07,26143.0
2012-05-08,44385.0
2012-05-11,22887.0
2012-05-12,22241.0
2012-05-15,22260.0
2012-05-20,19537.0
2012-05-24,22540.0
2012-05-27,18694.0
2012-05-29,19377.0
2012-05-31,24243.0
2012-06-09,20457.0
2012-06-10,14703.0
2012-06-11,24259.0
2012-06-12,22391.0
2012-06-14,13461.0
2012-06-15,16507.333333333332
2012-06-16,30896.0
2012-06-17,23308.25
2012-06-19,25975.25
2012-06-20,20279.0
2012-06-21,31570.0
2012-06-23,47847.0
2012-06-24,22932.5
2012-06-27,20368.0
2012-06-28,17526.333333333332
2012-06-29,22369.0
2012-06-30,24243.666666666668
2012-07-03,19088.0
2012-07-06,25781.0
2012-07-07,23485.0
2012-07-08,24158.666666666668
2012-07-09,33084.0
2012-07-12,23588.0
2012-07-14,20834.0
2012-07-15,19516.333333333332
2012-07-17,18316.0
2012-07-19,17329.0
2012-07-20,25066.0
2012-07-22,26049.0
2012-07-23,32648.0
2012-07-26,16240.666666666666
2012-07-30,14527.0
2012-08-05,23650.0
2012-08-08,29823.0
2012-08-11,19184.0
2012-08-13,33089.0
2012-08-14,29481.0
2012-08-19,31176.0
2012-08-22,35295.0
2012-08-26,15476.0
2012-08-30,30452.666666666668
2012-08-31,21610.0
2012-09-02,21411.0
2012-09-03,23033.0
2012-09-04,23448.0
2012-09-07,33927.0
2012-09-08,25112.0
2012-09-11,21932.0
2012-09-12,15156.0
2012-09-15,57068.0
2012-09-16,21671.333333333332
2012-09-18,51455.0
2012-09-20,22268.0
2012-09-22,34213.0
2012-09-29,25007.0
2012-10-05,24332.0
2012-10-07,32955.0
2012-10-13,22840.5
2012-10-14,26697.333333333332
2012-10-16,34010.0
2012-10-21,21566.0
2012-10-23,20348.5
2012-10-25,34119.0
2012-10-28,25742.0
2012-10-29,25442.5
2012-11-02,25052.0
2012-11-07,31270.0
2012-11-09,20218.0
2012-11-12,33014.0
2012-11-13,17574.0
2012-11-14,36200.0
2012-11-17,13431.0
2012-11-18,33551.5
2012-11-22,49412.0
2012-11-24,27576.0
2012-11-25,34230.0
2012-11-27,25980.0
2012-11-28,22728.0
2012-11-29,29206.0
2012-12-01,23333.666666666668
2012-12-02,12787.0
2012-12-04,23061.0
2012-12-06,31819.0
2012-12-07,26894.0
2012-12-08,42781.0
2012-12-09,16854.0
2012-12-10,26746.0
2012-12-11,20442.0
2012-12-13,11570.0
2012-12-14,26133.0
2012-12-16,29124.5
2012-12-17,27400.666666666668
2012-12-18,10682.0
2012-12-19,21862.75
2012-12-22,28584.25
2012-12-23,26702.0
2012-12-26,34736.666666666664
2012-12-27,11445.0
2012-12-28,22265.0
2012-12-29,17485.0
2012-12-30,37319.0
2012-12-31,19581.0
2013-01-02,33295.0
2013-01-03,28244.0
2013-01-07,21809.0
2013-01-09,28019.333333333332
2013-01-10,24838.0
2013-01-15,28129.0
2013-01-16,33853.0
2013-01-18,34757.0
2013-01-19,35986.0
2013-01-20,24995.5
2013-01-23,27644.0
2013-01-26,42260.0
2013-01-27,37983.0
2013-01-28,30384.0
2013-01-30,31993.333333333332
2013-01-31,45215.0
2013-02-02,33084.5
2013-02-03,14627.0
2013-02-04,36715.0
2013-02-05,21428.5
2013-02-18,30241.0
2013-02-19,20355.0
2013-02-20,35661.0
2013-02-21,27602.0
2013-02-22,23854.0
2013-02-23,13162.0
2013-02-25,69485.0
2013-02-26,33375.0
2013-02-27,19384.666666666668
2013-02-28,23439.0
2013-03-03,24703.333333333332
2013-03-05,36301.0
2013-03-07,28343.0
2013-03-08,43822.333333333336
2013-03-10,38582.0
2013-03-12,26306.0
2013-03-13,24670.5
2013-03-15,30048.0
2013-03-16,20352.0
2013-03-18,30842.5
2013-03-19,43404.0
2013-03-20,34819.0
2013-03-21,34111.0
2013-03-22,33656.0
2013-03-23,28120.333333333332
2013-03-24,13236.0
2013-03-28,34399.0
2013-04-13,35402.0
2013-04-20,40817.0
2013-04-23,28444.666666666668
2013-04-27,52394.0
2013-04-29,38118.666666666664
2013-05-02,21395.0
2013-05-05,16305.0
2013-05-07,14307.0
2013-05-11,45931.0
2013-05-14,57236.0
2013-05-18,50421.0
2013-05-19,38024.5
2013-05-20,68422.0
2013-05-21,34965.0
2013-05-24,32941.5
2013-05-25,27372.0
2013-05-26,51616.0
2013-05-27,29749.333333333332
2013-05-30,20048.0
2013-05-31,29928.0
2013-06-02,24658.5
2013-06-04,48976.0
2013-06-07,29905.0
2013-06-10,22787.0
2013-06-13,23202.0
2013-06-15,26674.0
2013-06-16,22821.0
2013-06-17,31822.5
2013-06-18,28550.0
2013-06-22,31148.0
2013-06-23,58250.0
2013-06-25,26221.0
2013-06-29,61102.0
2013-06-30,27048.333333333332
2013-07-03,51674.0
2013-07-05,34638.0
2013-07-06,29334.0
2013-07-08,26324.0
2013-07-10,31987.0
2013-07-11,41188.0
2013-07-13,43607.0
2013-07-14,22702.5
2013-07-15,23854.0
2013-07-16,22435.0
2013-07-17,24774.0
2013-07-21,33450.0
2013-07-23,63806.0
2013-07-24,52911.0
2013-07-25,56739.0
2013-07-26,32700.0
2013-07-27,38142.0
2013-07-28,34898.0
2013-08-03,38260.0
2013-08-04,33872.0
2013-08-06,28617.0
2013-08-10,39384.333333333336
2013-08-13,32586.0
2013-08-14,28894.0
2013-08-16,31490.0
2013-08-17,29213.0
2013-08-18,37486.5
2013-08-19,44781.0
2013-08-20,36859.5
2013-08-22,41275.0
2013-08-23,37402.0
2013-08-25,14615.0
2013-08-26,50952.0
2013-08-29,44214.0
2013-08-30,33420.0
2013-08-31,23917.0
2013-09-01,22039.0
2013-09-02,18213.0
2013-09-03,24730.0
2013-09-05,38834.0
2013-09-07,27156.0
2013-09-08,29553.0
2013-09-09,28928.0
2013-09-10,43860.0
2013-09-12,33600.0
2013-09-13,65239.0
2013-09-14,33104.0
2013-09-15,56761.0
2013-09-20,41113.0
2013-09-21,36997.5
2013-09-23,43759.0
2013-09-25,38061.0
2013-09-26,44421.0
2013-09-27,36775.0
2013-09-28,50675.0
2013-10-01,26527.0
2013-10-03,34974.0
2013-10-05,39691.5
2013-10-06,28557.5
2013-10-09,64048.0
2013-10-10,30052.5
2013-10-13,49324.5
2013-10-15,49919.0
2013-10-16,61039.0
2013-10-20,30631.0
2013-10-24,43088.0
2013-10-26,27037.0
2013-10-27,30372.0
2013-10-28,41351.0
2013-10-30,26934.0
2013-10-31,33726.5
2013-11-01,39362.5
2013-11-02,30848.5
2013-11-05,26606.0
2013-11-06,38357.0
2013-11-09,34756.5
2013-11-13,46842.0
2013-11-15,30350.0
2013-11-17,51007.0
2013-11-18,20738.0
2013-11-20,40639.0
2013-11-23,25525.0
2013-11-27,37519.0
2013-11-28,42373.0
2013-12-03,46152.0
2013-12-05,35626.0
2013-12-08,42509.0
2013-12-10,30126.5
2013-12-11,38730.0
2013-12-12,17015.0
2013-12-15,42535.0
2013-12-20,43344.0
2013-12-23,25632.0
2013-12-25,46096.0
2013-12-28,40174.0
2014-01-02,33604.0
2014-01-06,37605.0
2014-01-11,39186.0
2014-01-14,44173.5
2014-01-17,25198.0
2014-01-18,41144.5
