tradeTime,price
2011-06-22,17246.0
2011-06-27,22604.0
2011-07-02,16584.0
2011-07-03,38282.0
2011-07-08,30188.0
2011-07-09,26180.0
2011-07-10,40215.0
2011-07-12,35857.0
2011-07-14,48895.0
2011-07-17,16523.5
2011-07-19,27873.5
2011-07-25,14905.0
2011-07-28,29471.0
2011-07-29,36715.0
2011-07-30,32000.0
2011-08-04,36284.0
2011-08-18,15477.0
2011-08-22,19937.0
2011-08-25,25060.0
2011-08-27,19911.0
2011-08-28,34642.0
2011-09-01,31200.0
2011-09-06,28416.0
2011-09-08,18038.0
2011-09-11,27618.0
2011-09-12,27355.0
2011-09-14,25550.0
2011-09-15,28429.0
2011-09-16,29441.0
2011-09-18,17270.8
2011-09-19,14081.0
2011-09-20,30314.5
2011-09-21,24231.5
2011-09-22,21214.333333333332
2011-09-23,29253.5
2011-09-24,31250.0
2011-09-25,25429.666666666668
2011-09-26,11349.75
2011-09-27,34401.5
2011-09-28,23148.0
2011-09-29,29855.5
2011-09-30,24247.333333333332
2011-10-04,34580.0
2011-10-05,32601.5
2011-10-06,35782.5
2011-10-07,24354.5
2011-10-08,18494.0
2011-10-12,14011.0
2011-10-13,29842.0
2011-10-14,29151.0
2011-10-15,25151.0
2011-10-16,21071.166666666668
2011-10-18,22889.666666666668
2011-10-20,20013.0
2011-10-22,22882.75
2011-10-23,23587.0
2011-10-25,25618.333333333332
2011-10-26,24920.0
2011-10-29,24649.5
2011-10-30,21032.0
2011-11-01,26448.0
2011-11-05,21387.0
2011-11-06,16520.5
2011-11-08,35132.0
2011-11-09,14648.0
2011-11-10,17097.0
2011-11-12,14484.0
2011-11-13,38147.0
2011-11-14,14085.0
2011-11-16,18299.5
2011-11-17,24502.5
2011-11-18,33732.0
2011-11-19,38903.0
2011-11-20,35603.0
2011-11-21,21607.5
2011-11-22,27723.333333333332
2011-11-23,34380.0
2011-11-24,40448.0
2011-11-25,19980.0
2011-11-27,18509.0
2011-11-28,7595.833333333333
2011-11-29,19451.5
2011-11-30,23326.6
2011-12-01,16574.5
2011-12-03,16920.85714285714
2011-12-04,9820.5
2011-12-06,14642.666666666666
2011-12-08,9422.25
2011-12-09,19438.29411764706
2011-12-10,17851.0
2011-12-12,13188.666666666666
2011-12-15,26615.0
2011-12-18,10875.0
2011-12-19,33494.0
2011-12-20,17283.75
2011-12-21,22600.833333333332
2011-12-22,15011.0
2011-12-23,12447.0
2011-12-24,43694.0
2011-12-25,24698.0
2011-12-26,10849.0
2011-12-28,37490.0
2011-12-29,18060.0
2011-12-30,10267.0
2012-01-02,32636.0
2012-01-03,20207.5
2012-01-05,22888.666666666668
2012-01-06,14797.0
2012-01-07,30086.5
2012-01-08,19868.5
2012-01-09,18935.0
2012-01-10,16277.0
2012-01-11,24257.5
2012-01-12,15174.0
2012-01-13,33368.5
2012-01-14,22864.0
2012-01-16,23150.0
2012-01-30,11925.5
2012-02-02,19144.666666666668
2012-02-04,14075.0
2012-02-05,15580.0
2012-02-06,45281.5
2012-02-07,24718.0
2012-02-08,36703.0
2012-02-09,18251.0
2012-02-10,13115.0
2012-02-11,27457.0
2012-02-12,16709.4
2012-02-14,12597.0
2012-02-18,26547.0
2012-02-19,15300.0
2012-02-20,25644.0
2012-02-21,25060.0
2012-02-23,14520.0
2012-02-24,17682.25
2012-02-25,18418.6
2012-02-26,19426.714285714286
2012-02-27,29100.714285714286
2012-02-28,16428.0
2012-02-29,37527.0
2012-03-01,26507.0
2012-03-02,26415.0
2012-03-03,16241.666666666666
2012-03-04,27508.5
2012-03-05,14427.0
2012-03-06,31975.0
2012-03-08,22441.0
2012-03-10,23871.25
2012-03-11,16547.2
2012-03-12,14259.5
2012-03-13,31265.666666666668
2012-03-14,29766.8
2012-03-16,24632.0
2012-03-17,18641.5
2012-03-18,24162.6
2012-03-19,21577.75
2012-03-21,21267.666666666668
2012-03-22,24747.0
2012-03-23,28148.0
2012-03-24,19222.75
2012-03-25,18300.85714285714
2012-03-26,30046.75
2012-03-27,38682.5
2012-03-28,21980.5
2012-03-29,29780.666666666668
2012-03-30,17069.0
2012-03-31,13310.0
2012-04-01,57791.5
2012-04-02,21745.666666666668
2012-04-03,19855.14285714286
2012-04-04,9708.0
2012-04-05,39163.0
2012-04-06,33300.0
2012-04-08,25643.5
2012-04-09,24802.5
2012-04-10,22900.8
2012-04-11,19050.5
2012-04-12,24118.5
2012-04-13,20468.0
2012-04-14,26312.333333333332
2012-04-15,24792.25
2012-04-16,30502.5
2012-04-17,15514.333333333334
2012-04-18,21459.0
2012-04-19,18793.0
2012-04-20,28025.5
2012-04-21,18617.333333333332
2012-04-22,24138.714285714286
2012-04-23,24625.0
2012-04-24,26746.0
2012-04-25,23302.333333333332
2012-04-26,20400.0
2012-04-27,32152.666666666668
2012-04-28,28954.0
2012-04-29,22858.5
2012-04-30,18865.0
2012-05-01,20735.0
2012-05-02,18312.5
2012-05-03,26289.571428571428
2012-05-04,23459.0
2012-05-05,30444.0
2012-05-06,19276.375
2012-05-07,24951.833333333332
2012-05-08,21310.0
2012-05-09,25466.166666666668
2012-05-10,42648.0
2012-05-11,28817.0
2012-05-12,17674.8
2012-05-13,23763.8
2012-05-14,18742.0
2012-05-15,27889.333333333332
2012-05-16,33071.0
2012-05-17,31795.0
2012-05-18,22135.2
2012-05-19,21791.0
2012-05-20,21498.88888888889
2012-05-21,21131.85714285714
2012-05-22,23271.5
2012-05-23,16108.0
2012-05-24,24118.666666666668
2012-05-25,14763.5
2012-05-26,21391.333333333332
2012-05-27,25161.0
2012-05-28,22563.8
2012-05-29,25433.5
2012-05-30,26310.0
2012-05-31,28614.0
2012-06-01,29591.0
2012-06-02,24266.25
2012-06-03,20902.0
2012-06-04,16486.666666666668
2012-06-05,28122.0
2012-06-06,29603.5
2012-06-07,13273.0
2012-06-08,24755.666666666668
2012-06-09,21992.166666666668
2012-06-10,27264.909090909092
2012-06-11,26298.75
2012-06-12,24520.5
2012-06-14,16738.0
2012-06-15,31641.0
2012-06-16,18480.0
2012-06-17,26398.222222222223
2012-06-18,20393.6
2012-06-19,31280.0
2012-06-20,16159.0
2012-06-21,36588.0
2012-06-22,24966.25
2012-06-23,22872.6
2012-06-24,26182.5
2012-06-25,21912.2
2012-06-26,28990.8
2012-06-27,37271.333333333336
2012-06-28,29659.5
2012-06-29,28264.0
2012-06-30,43166.333333333336
2012-07-01,24967.75
2012-07-02,12663.0
2012-07-04,26641.666666666668
2012-07-05,23594.0
2012-07-06,17421.333333333332
2012-07-07,22504.666666666668
