tradeTime,price
2010-01-16,11711.0
2010-01-27,13306.0
2010-01-29,10861.0
2010-01-30,12937.0
2010-02-21,13073.0
2010-02-23,13006.0
2010-02-27,11081.0
2010-03-06,13967.0
2010-03-08,11990.0
2010-03-09,11803.0
2010-03-17,13525.0
2010-03-18,12466.0
2010-03-19,15522.0
2010-03-22,14346.0
2010-03-28,13322.0
2010-04-02,16131.0
2010-04-03,15380.0
2010-04-04,17432.0
2010-04-05,15057.0
2010-04-09,15980.0
2010-04-14,18064.0
2010-04-19,15874.0
2010-07-25,15270.0
2010-08-09,16204.0
2010-08-10,15333.0
2010-08-15,14909.0
2010-08-17,14802.0
2010-08-22,13915.0
2010-08-27,16361.0
2010-08-30,16446.0
2010-09-14,17815.0
2010-09-17,16432.0
2010-10-12,17339.0
2010-11-06,15406.0
2010-11-25,18048.0
2010-12-26,20652.0
2011-01-02,21527.0
2011-01-11,22309.0
2011-03-02,19122.0
2011-05-15,19061.0
2011-06-04,24685.0
2011-06-09,20644.0
2011-06-21,36208.0
2011-06-23,23528.0
2011-06-26,25212.0
2011-06-27,11973.0
2011-06-29,28600.0
2011-07-01,22341.0
2011-07-03,15617.5
2011-07-05,13524.0
2011-07-07,26290.666666666668
2011-07-08,19967.5
2011-07-10,22310.5
2011-07-16,28230.0
2011-07-19,31898.0
2011-07-21,22684.5
2011-07-23,13496.0
2011-07-28,40032.0
2011-07-30,28286.0
2011-07-31,18387.0
2011-08-01,16649.0
2011-08-04,43201.0
2011-08-07,22664.0
2011-08-08,26005.0
2011-08-25,14133.0
2011-08-27,26826.0
2011-08-29,22242.0
2011-09-14,30977.0
2011-09-15,37025.0
2011-09-16,18860.0
2011-09-17,18679.6
2011-09-18,22912.5
2011-09-20,17189.0
2011-09-21,23866.5
2011-09-22,17721.666666666668
2011-09-23,18314.333333333332
2011-09-24,20058.2
2011-09-25,24326.2
2011-09-26,20782.0
2011-09-27,20832.875
2011-09-28,19896.0
2011-09-29,36754.5
2011-10-02,15969.5
2011-10-03,20299.666666666668
2011-10-04,11199.0
2011-10-05,21057.0
2011-10-06,18656.833333333332
2011-10-07,20613.333333333332
2011-10-08,19754.166666666668
2011-10-09,14513.5
2011-10-10,17478.0
2011-10-11,24792.0
2011-10-14,34478.0
2011-10-15,8885.5
