tradeTime,price
2010-01-24,13713.0
2010-04-10,16791.0
2011-04-08,20832.0
2011-04-12,18249.0
2011-09-18,10817.0
2011-09-22,11763.0
2011-09-24,15851.0
2011-09-25,15640.0
2011-10-16,11123.0
2011-10-23,21942.0
2011-10-24,15099.0
2011-10-29,15736.0
2011-11-10,14748.0
2011-11-26,13307.0
2011-11-27,11527.0
2011-11-28,10712.0
2011-12-01,9804.5
2011-12-15,13270.0
2011-12-26,38300.0
2012-01-01,13346.0
2012-01-03,17546.0
2012-01-07,23304.5
2012-01-08,13226.5
2012-01-10,11404.0
2012-01-14,9582.0
2012-01-17,19829.0
2012-01-30,9944.0
2012-02-04,17138.5
2012-02-05,9758.0
2012-02-07,18707.0
2012-02-09,51690.0
2012-02-14,19994.0
2012-02-15,20417.0
2012-02-16,19505.0
2012-02-18,14383.0
2012-02-19,14229.0
2012-02-22,13781.0
2012-02-25,20056.5
2012-02-26,12864.0
2012-03-02,17778.0
2012-03-03,13003.0
2012-03-11,18085.5
2012-03-14,17102.0
2012-03-17,12811.0
2012-03-18,19580.0
2012-03-23,17385.0
2012-03-24,16480.0
2012-03-27,18444.0
2012-03-28,10671.0
2012-03-30,14418.0
2012-04-01,19454.0
2012-04-03,14897.0
2012-04-05,26474.0
2012-04-08,27000.0
2012-04-11,13324.0
2012-04-14,11197.0
2012-04-15,27479.0
2012-04-16,17108.333333333332
2012-04-18,17202.0
2012-04-19,13866.0
2012-04-22,11161.0
2012-04-25,36663.0
2012-04-27,14211.0
2012-04-28,24248.0
2012-04-29,14841.0
2012-04-30,20510.333333333332
2012-05-05,15522.0
2012-05-06,10853.0
2012-05-10,14549.0
2012-05-12,12091.0
2012-05-13,13954.0
2012-05-16,14162.0
2012-05-20,24673.5
2012-05-23,14838.0
2012-05-25,17678.0
2012-05-26,14160.0
2012-05-27,18219.0
2012-06-02,35521.0
2012-06-03,12585.0
2012-06-06,17085.0
2012-06-12,13902.0
2012-06-15,12812.0
2012-06-16,19338.0
2012-06-17,19111.5
2012-06-24,18704.0
2012-06-28,33569.0
2012-07-01,11972.0
2012-07-03,18491.0
2012-07-09,17632.0
2012-07-13,33074.0
2012-07-15,22587.0
2012-07-18,27007.0
2012-07-21,16429.0
2012-07-29,17357.5
2012-07-31,14885.0
2012-08-01,15722.0
2012-08-04,13872.0
2012-08-08,22386.5
2012-08-09,15018.0
2012-08-11,13717.0
2012-08-12,18351.0
2012-08-14,23828.0
2012-08-15,17059.0
2012-08-20,20792.5
2012-08-24,15331.0
2012-08-26,13416.0
2012-08-30,28817.0
2012-08-31,17481.0
2012-09-09,10007.0
2012-09-10,15362.5
2012-09-15,41128.0
2012-09-16,13297.0
2012-09-19,27564.0
2012-09-20,13161.0
2012-09-23,12682.5
2012-09-24,10685.0
2012-09-30,19939.0
2012-10-06,27337.0
2012-10-08,27252.0
2012-10-10,30315.0
2012-10-11,7767.5
2012-10-14,15471.0
2012-10-16,20464.0
2012-10-19,22208.0
2012-10-20,15260.0
2012-10-21,18305.0
2012-10-22,12802.0
2012-10-24,20933.0
2012-10-27,16512.5
2012-10-28,14263.333333333334
2012-10-30,19440.333333333332
2012-11-04,20280.0
2012-11-05,11550.0
2012-11-08,23889.0
2012-11-10,42937.5
2012-11-11,16764.5
2012-11-12,19890.0
2012-11-13,14724.0
2012-11-15,15210.0
2012-11-18,12006.0
2012-11-19,15718.0
2012-11-22,17378.0
2012-11-25,49560.0
2012-11-26,19577.5
2012-11-27,32993.0
2012-11-29,16660.0
2012-12-01,18732.5
2012-12-02,11176.0
2012-12-03,16525.0
2012-12-05,25852.0
