tradeTime,price
2011-06-29,23909.0
2011-07-14,25462.5
2011-09-18,18269.5
2011-09-19,24678.0
2011-09-22,36959.0
2011-09-23,16808.0
2011-09-24,23290.0
2011-09-26,31069.0
2011-09-27,39020.0
2011-10-01,32845.0
2011-10-03,12729.0
2011-10-14,18435.0
2011-10-19,34345.5
2011-10-20,16376.0
2011-10-22,22078.0
2011-10-23,35239.0
2011-10-30,21814.5
2011-11-04,10112.0
2011-11-07,26616.0
2011-11-12,33635.0
2011-11-19,20049.0
2011-11-24,14678.0
2011-11-28,13905.0
2011-12-03,28442.666666666668
2011-12-04,17485.0
2011-12-06,18454.0
2011-12-10,21782.0
2011-12-21,17028.0
2011-12-22,16957.0
2011-12-27,13221.0
2011-12-28,25941.0
2011-12-31,16847.0
2012-01-04,30276.5
2012-01-14,22200.0
2012-02-02,23455.0
2012-02-04,16932.0
2012-02-05,24815.0
2012-02-12,18921.5
2012-02-13,19992.0
2012-02-18,37923.0
2012-02-20,15427.5
2012-02-21,15872.0
2012-02-22,36706.0
2012-02-24,21398.0
2012-02-25,16713.0
2012-02-26,24612.0
2012-02-27,13545.0
2012-02-28,14727.0
2012-03-02,17425.0
2012-03-04,12682.0
2012-03-07,19745.0
2012-03-11,30678.333333333332
2012-03-12,17164.0
2012-03-13,32177.0
2012-03-14,18739.5
2012-03-15,25822.0
2012-03-22,12715.0
2012-03-24,17517.0
2012-03-26,27252.0
2012-03-29,13178.0
2012-03-31,16857.0
2012-04-02,22394.0
2012-04-03,21009.0
2012-04-04,31615.0
2012-04-06,17032.0
2012-04-07,16106.0
2012-04-08,21220.0
2012-04-11,18681.0
2012-04-12,16777.0
2012-04-14,13051.0
2012-04-15,18865.0
2012-04-18,27536.0
2012-04-20,37003.0
2012-04-22,13746.0
2012-04-28,25477.0
2012-04-30,25356.0
2012-05-01,20206.0
2012-05-05,25194.0
2012-05-06,15358.0
2012-05-14,20569.0
2012-05-15,28448.5
2012-05-16,27314.0
2012-05-17,17445.5
2012-05-18,37415.0
2012-05-19,23703.0
2012-05-20,35385.0
2012-05-21,14809.0
2012-05-22,17135.0
2012-05-24,18974.0
2012-05-25,28448.5
2012-05-26,29560.5
2012-05-27,26479.0
2012-05-31,25080.0
2012-06-01,30185.0
2012-06-02,29998.0
2012-06-03,22366.0
2012-06-04,25083.0
2012-06-05,13480.0
2012-06-07,20748.0
2012-06-09,20328.0
2012-06-10,22286.0
2012-06-16,18912.0
2012-06-17,22198.0
2012-06-18,18902.0
2012-06-19,23763.0
2012-06-20,15447.0
2012-06-21,22940.5
2012-06-23,20055.5
2012-06-24,15582.0
2012-06-26,24507.0
2012-06-27,35641.0
2012-06-28,28056.5
2012-06-30,24436.0
2012-07-01,20821.333333333332
2012-07-03,23826.0
2012-07-07,14065.0
2012-07-08,29607.5
2012-07-09,26719.0
2012-07-10,15680.0
2012-07-11,34098.0
2012-07-14,17670.5
2012-07-15,25141.0
2012-07-17,15301.0
2012-07-18,30815.0
2012-07-22,22420.0
2012-07-23,32448.0
2012-07-24,16987.0
2012-07-26,32211.0
2012-07-28,24928.333333333332
2012-07-29,17329.5
2012-08-04,30113.5
2012-08-05,18500.666666666668
2012-08-07,32036.0
2012-08-08,26891.0
2012-08-09,26854.0
2012-08-12,18627.0
2012-08-13,17170.0
2012-08-15,34845.0
2012-08-16,30341.0
2012-08-17,16439.0
2012-08-18,40187.0
2012-08-19,32243.0
2012-08-22,17058.0
2012-08-23,17338.0
2012-08-24,27200.0
2012-08-26,24240.0
2012-08-27,28998.0
2012-08-29,8820.0
2012-08-30,32571.0
2012-09-01,23750.0
2012-09-03,19525.0
2012-09-04,35499.0
2012-09-06,18738.0
2012-09-08,20714.0
2012-09-09,23851.666666666668
2012-09-10,21051.666666666668
2012-09-12,24862.0
2012-09-14,20736.5
2012-09-17,20571.5
2012-09-18,26127.333333333332
2012-09-19,23087.0
2012-09-21,25560.0
2012-09-22,18503.0
2012-09-23,24632.666666666668
2012-09-25,32178.0
2012-09-26,21863.0
2012-09-29,19898.0
2012-10-01,29141.5
2012-10-04,22989.0
2012-10-05,22309.5
2012-10-06,19347.666666666668
2012-10-09,25812.0
2012-10-10,22859.666666666668
2012-10-11,21966.0
2012-10-13,14998.0
2012-10-14,21514.333333333332
2012-10-15,12500.0
2012-10-16,23454.0
2012-10-21,27417.0
2012-10-22,29354.0
2012-10-23,21938.0
2012-10-25,19588.0
2012-10-26,26016.0
2012-10-27,21888.0
2012-10-29,24870.0
2012-11-01,12675.0
2012-11-04,26082.5
2012-11-05,21016.0
2012-11-06,28155.0
2012-11-07,19697.0
2012-11-08,29615.0
2012-11-10,32017.333333333332
2012-11-11,34191.0
2012-11-13,21371.0
2012-11-16,27993.0
2012-11-17,22809.0
2012-11-20,15488.0
2012-11-22,23314.5
2012-11-24,26701.0
2012-11-25,16088.0
2012-11-28,26272.0
2012-11-29,31224.5
2012-11-30,23239.5
2012-12-01,16073.0
2012-12-02,20860.0
2012-12-03,25060.0
2012-12-05,33032.0
2012-12-08,31032.0
2012-12-09,29833.0
2012-12-10,21824.0
2012-12-11,18181.0
2012-12-12,13991.0
2012-12-14,22522.0
2012-12-15,20456.333333333332
2012-12-16,18960.0
2012-12-17,31361.5
2012-12-18,21740.0
2012-12-19,27523.0
2012-12-20,17525.0
2012-12-21,32217.0
2012-12-23,21032.666666666668
2012-12-24,23622.0
2012-12-25,26345.5
2012-12-26,29974.0
2012-12-27,19470.0
2012-12-28,13976.0
2012-12-29,26507.0
2012-12-30,28100.0
2013-01-02,30381.0
2013-01-03,24140.0
2013-01-04,22059.5
2013-01-05,23838.5
2013-01-06,32367.333333333332
2013-01-08,24143.0
2013-01-09,25357.5
2013-01-12,28024.666666666668
2013-01-13,24791.333333333332
2013-01-14,19999.0
2013-01-15,26768.333333333332
2013-01-16,31390.0
2013-01-17,29553.0
2013-01-19,16438.0
2013-01-21,22466.25
2013-01-22,26227.0
2013-01-23,30664.666666666668
2013-01-27,27206.0
2013-01-28,32194.0
2013-01-30,19236.0
2013-01-31,31049.0
2013-02-01,18065.0
2013-02-02,34639.0
2013-02-04,30230.0
2013-02-18,26687.0
2013-02-19,19485.0
2013-02-20,27127.0
2013-02-21,25137.0
2013-02-22,22251.333333333332
2013-02-23,31231.0
2013-02-24,14415.0
2013-02-25,23540.0
2013-03-02,35095.0
2013-03-03,24810.333333333332
2013-03-04,27211.285714285714
2013-03-06,31345.666666666668
2013-03-07,28554.0
2013-03-08,30147.0
2013-03-09,18779.666666666668
2013-03-10,19256.0
2013-03-12,21059.0
2013-03-13,24163.0
2013-03-14,33159.75
2013-03-15,31382.666666666668
2013-03-16,30228.0
2013-03-17,29038.0
2013-03-18,32322.75
2013-03-19,22949.0
