tradeTime,price
2010-01-24,12132.0
2010-01-30,12673.0
2010-02-02,14051.0
2010-02-08,12406.0
2010-02-26,12648.0
2010-03-04,12070.0
2010-03-05,14418.0
2010-03-10,14163.0
2010-03-12,12872.0
2010-07-03,13748.0
2010-08-26,16340.0
2010-10-03,17155.0
2010-10-12,18348.0
2010-11-06,16725.0
2010-11-20,17014.0
2010-12-04,23029.0
2010-12-17,17376.0
2010-12-21,21507.0
2010-12-22,20735.0
2011-01-10,21222.0
2011-01-18,23710.0
2011-03-26,21423.0
2011-06-17,12885.0
2011-06-25,22007.0
2011-07-06,21910.0
2011-07-07,23125.0
2011-07-10,22044.0
2011-07-13,25890.0
2011-07-15,16052.0
2011-07-17,21115.0
2011-07-18,20551.0
2011-07-20,25570.0
2011-07-24,20265.0
2011-07-28,30774.0
2011-07-29,31522.0
2011-07-31,29008.0
2011-08-01,23494.5
2011-08-02,11891.0
2011-08-03,23101.0
2011-08-10,26669.0
2011-08-15,11079.0
2011-08-17,54873.0
2011-08-27,16280.0
2011-09-01,16018.0
2011-09-14,27723.0
2011-09-15,14648.0
2011-09-16,19167.5
2011-09-17,15187.5
2011-09-18,16021.0
2011-09-19,14230.2
2011-09-20,25466.0
2011-09-23,30363.0
2011-09-24,15412.333333333334
2011-09-26,23095.75
2011-09-30,12470.0
2011-10-01,9295.5
2011-10-02,18676.666666666668
2011-10-04,14841.0
2011-10-05,30782.0
2011-10-06,25390.0
2011-10-08,12704.0
2011-10-11,12334.0
2011-10-14,19248.0
2011-10-15,22465.0
2011-10-16,18431.0
2011-10-17,19602.0
2011-10-20,15666.0
2011-10-22,20282.0
2011-10-23,16863.0
2011-10-24,24464.0
2011-10-26,15169.0
2011-10-27,22616.0
2011-10-28,24728.0
2011-10-30,18377.0
2011-10-31,13357.0
2011-11-02,15370.0
2011-11-04,25336.0
2011-11-05,15002.5
2011-11-06,15526.0
2011-11-07,19837.5
2011-11-08,20708.0
2011-11-10,13680.0
2011-11-12,12378.0
2011-11-13,20600.0
2011-11-15,18141.0
2011-11-16,17946.0
2011-11-19,15490.0
2011-11-20,19972.0
2011-11-21,25179.333333333332
2011-11-22,12903.0
2011-11-23,19057.0
2011-11-26,19677.666666666668
2011-11-27,20804.8
2011-11-28,14490.666666666666
2011-11-29,20820.0
2011-11-30,13639.0
2011-12-01,14356.666666666666
2011-12-02,13409.0
2011-12-03,13379.0
2011-12-04,21393.0
2011-12-05,15221.5
2011-12-06,14162.666666666666
2011-12-07,13224.75
2011-12-08,11534.5
2011-12-09,12107.666666666666
2011-12-10,24649.0
2011-12-11,16906.666666666668
2011-12-12,10971.0
2011-12-16,20106.5
2011-12-17,27240.8
2011-12-18,16642.0
2011-12-19,21171.0
2011-12-20,16579.75
2011-12-21,15230.0
2011-12-24,20244.0
2011-12-25,14514.0
2011-12-28,15331.0
2011-12-30,27706.0
2011-12-31,19955.0
2012-01-01,15771.666666666666
2012-01-02,12327.0
2012-01-03,8819.0
2012-01-04,23828.0
2012-01-06,13116.0
2012-01-07,13082.0
2012-01-08,15081.0
2012-01-09,15565.0
2012-01-10,22565.0
2012-01-11,12978.0
2012-01-12,12335.0
2012-01-14,14797.0
2012-01-15,20593.0
2012-01-16,16032.0
2012-01-17,14023.0
2012-01-30,13957.0
2012-01-31,12502.0
2012-02-01,13307.25
2012-02-02,18025.0
2012-02-03,11083.0
2012-02-04,14294.0
2012-02-05,17529.75
2012-02-06,20855.666666666668
2012-02-08,13219.0
2012-02-09,14845.0
2012-02-10,22181.0
2012-02-11,15736.75
2012-02-12,19299.625
2012-02-13,15663.0
2012-02-14,20251.666666666668
2012-02-15,18700.0
2012-02-16,15001.0
2012-02-17,19369.0
2012-02-18,14981.5
2012-02-19,18549.363636363636
2012-02-20,18536.333333333332
2012-02-21,15810.5
