tradeTime,price
2011-05-15,40782.0
2011-06-27,29229.0
2011-09-23,30169.0
2011-10-01,25212.0
2011-10-03,39071.0
2011-10-16,13891.0
2011-10-25,31371.0
2011-11-25,37445.0
2011-11-29,26197.0
2011-12-06,24641.0
2012-01-12,23539.0
2012-02-03,21009.0
2012-02-06,24919.0
2012-02-10,29248.0
2012-02-19,25934.0
2012-03-05,24031.0
2012-03-18,20367.0
2012-03-24,36442.0
2012-03-26,25820.0
2012-04-06,31038.0
2012-04-09,33041.5
2012-04-14,25488.0
2012-04-21,23328.0
2012-04-22,28455.0
2012-05-12,22840.0
2012-05-13,27486.0
2012-05-14,17480.0
2012-05-27,23091.0
2012-05-29,27794.0
2012-06-03,16244.0
2012-06-12,12513.0
2012-06-17,26941.5
2012-06-19,33000.0
2012-06-24,23000.0
2012-07-15,34858.0
2012-08-06,23271.0
2012-08-07,38765.0
2012-08-18,28199.0
2012-08-19,29523.0
2012-08-26,20206.0
2012-09-01,28086.0
2012-09-02,18008.0
2012-09-05,20516.0
2012-09-06,27155.0
2012-09-09,41764.0
2012-09-18,32814.0
2012-10-04,27271.0
2012-10-09,26417.0
2012-10-15,34540.0
2012-10-21,23979.0
2012-10-26,42140.0
2012-11-07,32422.0
2012-11-08,60862.0
2012-11-10,28346.0
2012-11-18,28545.333333333332
2012-11-20,38422.0
2012-11-24,30763.0
2012-11-26,26103.0
2012-11-29,25265.0
2012-12-01,31149.0
2012-12-05,38247.0
2012-12-09,52479.0
2012-12-10,28863.0
2012-12-11,31929.0
2012-12-12,31471.0
2012-12-15,27765.0
2012-12-17,40822.0
2012-12-20,43957.0
2012-12-22,36136.0
2012-12-24,40456.0
2013-01-01,52284.0
2013-01-07,23646.0
2013-01-11,34337.0
2013-01-13,59363.0
2013-01-15,45741.0
2013-01-20,24871.0
2013-01-28,27530.0
2013-02-02,36684.0
2013-03-02,30304.0
2013-03-03,38868.666666666664
2013-03-04,54162.0
2013-03-05,31153.0
2013-03-06,15152.0
2013-03-07,31090.5
2013-03-10,29463.0
2013-03-12,47517.0
2013-03-16,34247.0
2013-03-21,34998.0
2013-03-22,37024.0
2013-03-24,37431.0
2013-03-28,50087.0
2013-03-29,18000.0
2013-04-01,41140.0
2013-04-03,31292.0
2013-04-17,28300.0
2013-05-19,42800.0
2013-05-31,31152.0
2013-06-06,30041.0
2013-06-16,45189.0
2013-06-17,25729.0
2013-06-18,21562.0
2013-06-20,31531.0
2013-07-01,28015.0
2013-07-04,44701.0
2013-07-11,35666.0
2013-07-14,33788.0
2013-07-23,36942.0
2013-08-03,46080.0
2013-08-07,28356.0
2013-08-08,30399.0
2013-08-17,38981.0
2013-08-20,29031.0
2013-08-24,35707.0
2013-08-28,46418.5
2013-08-31,34207.0
2013-09-02,27478.5
2013-09-26,48787.0
2013-10-09,21969.0
2013-10-10,37115.0
2013-10-13,31073.5
2013-10-27,41142.0
2013-10-31,34189.0
2013-11-11,47929.0
2013-11-21,38010.0
2013-11-23,78726.0
2013-12-07,35782.0
2013-12-12,33358.0
2013-12-18,56991.0
2013-12-19,38445.0
2013-12-21,21740.0
2013-12-29,55447.0
2014-01-12,51698.0
2014-01-17,58070.0
2014-01-18,35085.0
2014-01-24,23071.0
2014-02-14,46306.0
2014-02-15,50191.0
2014-02-27,52233.0
2014-03-06,60481.0
2014-03-15,39013.0
2014-03-22,33660.0
2014-03-29,40886.0
2014-04-05,54453.0
