tradeTime,price
2011-09-23,51742.0
2011-09-24,18226.0
2011-10-04,33445.0
2011-11-07,22019.0
2011-11-08,36976.0
2011-12-05,22978.0
2011-12-07,33435.0
2012-02-02,34345.0
2012-02-22,33032.0
2012-02-24,19770.0
2012-02-25,22967.0
2012-03-03,40206.0
2012-03-09,22129.0
2012-03-24,32254.0
2012-04-17,24486.0
2012-05-06,20229.0
2012-05-07,27063.0
2012-05-12,25663.0
2012-05-23,18013.0
2012-06-01,18594.0
2012-06-11,26772.5
2012-06-16,44447.0
2012-07-04,63028.0
2012-07-10,42474.0
2012-07-16,25184.0
2012-08-02,28312.0
2012-08-23,26004.0
2012-09-03,26512.0
2012-09-05,28910.0
2012-09-29,24881.0
2012-10-01,25050.0
2012-12-04,22103.0
2012-12-30,28474.0
2013-01-16,29148.0
2013-01-19,13874.0
2013-01-23,21200.0
2013-02-20,38603.0
2013-02-21,24538.0
2013-02-23,32413.0
2013-02-26,41587.0
2013-02-27,34467.0
2013-03-09,65640.0
2013-03-10,35454.0
2013-03-11,24870.0
2013-03-13,34469.0
2013-03-17,34632.0
2013-03-27,32942.0
2013-03-29,33440.0
2013-04-06,16859.0
2013-04-30,35163.0
2013-05-13,67220.0
2013-05-27,37400.0
2013-06-03,16356.0
2013-06-30,27324.0
2013-07-06,21677.0
2013-07-19,32826.0
2013-07-23,27082.0
2013-07-29,24622.0
2013-08-10,29623.0
2013-08-20,34164.0
2013-08-21,45735.0
2013-08-25,13140.0
2013-08-28,17510.0
2013-09-09,79772.0
2013-09-12,19256.0
2013-09-16,98295.0
2013-09-26,49616.0
2013-09-28,18011.0
2013-10-02,20162.0
2013-10-28,24206.0
2013-11-07,25225.0
2013-12-15,51886.0
2013-12-18,45638.0
2013-12-29,33263.0
2014-01-20,36431.0
2014-01-24,26602.0
2014-01-26,38877.0
2014-02-26,79823.0
2014-02-27,36487.0
2014-03-23,48561.0
2014-06-04,35141.0
2014-06-29,26180.0
2014-07-17,44913.0
2014-07-19,36228.0
2014-07-25,19425.0
2014-08-07,41758.0
2014-08-18,41557.0
2014-09-14,44022.0
2014-09-16,32287.0
2014-09-17,52922.0
2014-10-11,39011.0
2014-10-12,26379.0
2014-10-31,43891.0
2014-11-22,41622.0
2014-11-27,44553.0
2014-12-10,47644.0
2014-12-22,44394.0
2014-12-31,43348.0
2015-01-07,46328.0
2015-01-12,22706.0
2015-01-21,27280.0
2015-01-26,53895.0
2015-03-10,35222.0
2015-03-11,40396.0
2015-03-20,57411.0
2015-03-31,34398.5
2015-04-04,32275.0
2015-04-06,44198.0
2015-04-07,52462.0
2015-04-11,34379.0
2015-04-19,46873.0
2015-05-10,34940.0
2015-05-16,67840.0
2015-05-17,34478.0
2015-05-19,40505.0
2015-05-22,18715.0
2015-05-24,49033.0
2015-05-27,46089.0
2015-06-14,35787.0
2015-06-15,25772.0
2015-06-16,47327.0
2015-06-17,57752.0
2015-06-21,54791.0
2015-06-22,51658.0
2015-07-06,26017.0
2015-07-12,35039.0
2015-07-27,42339.0
2015-07-28,33828.0
2015-07-31,49626.0
2015-08-10,72068.0
2015-08-17,65413.0
2015-08-18,35339.0
2015-08-30,18409.0
2015-09-05,59093.0
2015-09-06,73354.0
2015-09-07,53904.0
2015-09-09,23822.0
2015-09-14,38857.0
