tradeTime,price
2011-06-21,20480.0
2011-07-02,17238.0
2011-07-03,14784.0
2011-07-28,29294.0
2011-07-30,12408.0
2011-08-03,15446.0
2011-09-10,19424.0
2011-09-19,19580.0
2011-10-07,20793.5
2011-10-12,19210.0
2011-10-15,9348.0
2011-10-16,22552.0
2011-10-22,20643.5
2011-10-23,25667.0
2011-10-26,18771.0
2011-11-01,17802.0
2011-11-12,13659.0
2011-11-15,18462.0
2011-11-26,22205.0
2011-11-27,17311.0
2011-11-28,18821.0
2011-11-29,22180.0
2011-11-30,24603.0
2011-12-01,34665.0
2011-12-02,12464.5
2011-12-05,15207.0
2011-12-09,7161.0
2011-12-15,17202.0
2011-12-16,9844.0
2011-12-19,21683.5
2011-12-21,23007.0
2011-12-24,21947.0
2011-12-25,23882.0
2011-12-31,19148.0
2012-01-01,38868.0
2012-01-07,12589.0
2012-01-09,12525.0
2012-01-10,14229.0
2012-01-11,26685.0
2012-01-15,12691.0
2012-01-16,36593.0
2012-01-30,17923.0
2012-02-04,25633.0
2012-02-05,32696.0
2012-02-12,13359.5
2012-02-13,12919.0
2012-02-14,27021.0
2012-02-16,28484.0
2012-02-17,21144.0
2012-02-20,36797.5
2012-02-21,13099.0
2012-02-24,13589.0
2012-02-25,28862.0
2012-02-26,21498.25
2012-02-28,22528.0
2012-02-29,24422.0
2012-03-02,21580.0
2012-03-03,22826.5
2012-03-04,24028.0
2012-03-05,23956.0
2012-03-06,23703.0
2012-03-07,33261.0
2012-03-08,19023.0
2012-03-09,22318.0
2012-03-10,20329.0
2012-03-11,26534.333333333332
2012-03-13,30439.0
2012-03-14,11304.0
2012-03-20,21195.0
2012-03-21,17822.0
2012-03-23,22182.0
2012-03-24,20182.0
2012-03-26,21144.0
2012-03-27,30014.0
2012-03-28,31836.0
2012-04-02,24123.0
2012-04-04,30185.0
2012-04-06,14689.5
2012-04-07,18389.0
2012-04-08,30236.0
2012-04-12,31330.0
2012-04-15,27743.0
2012-04-16,21942.0
2012-04-20,25614.0
2012-04-21,24425.0
2012-04-22,20260.25
2012-04-23,18579.0
2012-04-28,15149.0
2012-04-29,19136.0
2012-05-01,25509.666666666668
2012-05-02,20693.0
2012-05-05,21749.5
2012-05-06,23592.0
2012-05-07,25278.0
2012-05-08,32531.0
2012-05-09,10181.0
2012-05-12,15046.0
2012-05-13,24294.0
2012-05-16,29892.0
2012-05-19,21658.666666666668
2012-05-20,29733.0
2012-05-23,24887.0
2012-05-24,12606.0
2012-05-29,23766.0
2012-05-31,23997.0
2012-06-01,37458.0
2012-06-02,42606.0
2012-06-04,16790.0
2012-06-06,21226.0
2012-06-07,22520.0
2012-06-09,21995.5
2012-06-11,28223.0
2012-06-12,15016.0
2012-06-16,32127.0
2012-06-17,25086.0
2012-06-18,23621.0
2012-06-20,15958.0
2012-06-21,23151.0
2012-06-23,19245.0
2012-06-24,24288.5
2012-06-25,45345.0
2012-06-26,23748.5
2012-06-27,37488.0
2012-06-28,17596.0
2012-06-30,27643.666666666668
2012-07-01,14927.0
2012-07-02,15198.0
2012-07-07,18122.0
2012-07-08,20795.0
2012-07-09,11978.0
2012-07-10,31702.0
2012-07-13,33699.0
2012-07-14,15423.0
2012-07-16,40506.0
2012-07-17,20328.0
2012-07-18,36752.0
2012-07-20,29633.0
2012-07-22,25049.0
2012-07-23,22981.0
2012-07-24,17822.0
2012-07-29,29594.0
2012-07-30,33260.0
2012-07-31,40079.0
2012-08-01,22997.0
2012-08-05,23874.5
2012-08-06,23621.0
2012-08-07,41805.0
2012-08-08,20339.0
2012-08-10,21705.666666666668
2012-08-12,23632.5
2012-08-13,20751.0
2012-08-18,27942.0
2012-08-19,27086.5
2012-08-24,19176.0
2012-08-25,26156.0
2012-08-26,32311.5
2012-08-28,29243.0
2012-08-29,24854.0
2012-08-30,25043.0
2012-09-02,29464.333333333332
2012-09-03,20360.0
2012-09-07,26309.0
2012-09-08,30075.0
2012-09-09,18472.0
2012-09-11,28136.0
2012-09-14,25782.0
2012-09-19,38036.0
2012-09-23,20121.0
2012-10-01,18762.0
2012-10-05,27450.0
2012-10-06,52017.0
2012-10-09,15715.5
2012-10-10,25482.0
2012-10-12,18534.5
2012-10-13,30841.666666666668
2012-10-14,17836.0
2012-10-15,36688.0
2012-10-20,23289.0
2012-10-22,31890.5
2012-10-25,16939.0
2012-10-26,31280.0
2012-10-27,16817.0
2012-10-28,30305.5
2012-10-30,26697.0
2012-10-31,34680.5
2012-11-03,19696.0
2012-11-04,19257.0
2012-11-06,43580.0
2012-11-07,37212.0
2012-11-10,35128.666666666664
2012-11-11,16979.5
2012-11-12,20405.0
2012-11-13,19584.0
2012-11-16,18399.0
2012-11-17,21885.75
2012-11-19,21936.0
2012-11-20,17616.0
2012-11-23,28504.0
2012-11-25,13161.0
2012-11-26,27066.0
2012-11-27,22799.0
2012-11-28,24227.0
2012-11-29,22234.5
2012-11-30,21756.0
2012-12-01,20894.0
2012-12-02,16651.0
2012-12-03,26879.0
2012-12-05,58320.0
2012-12-06,26698.0
2012-12-07,15618.0
2012-12-08,24107.0
2012-12-09,20544.333333333332
2012-12-10,45106.0
2012-12-12,30413.5
2012-12-13,24829.0
2012-12-14,19820.5
2012-12-15,28541.5
2012-12-16,26740.5
2012-12-17,25294.0
2012-12-18,21099.0
2012-12-19,16259.0
2012-12-21,22586.5
2012-12-22,32454.666666666668
2012-12-23,18533.0
2012-12-24,29736.0
2012-12-25,25506.0
2012-12-26,23298.0
2012-12-28,13507.0
2012-12-29,21180.333333333332
2012-12-30,25330.0
2013-01-01,26420.0
2013-01-02,35662.0
2013-01-03,34704.666666666664
2013-01-05,22789.0
2013-01-08,27068.0
2013-01-10,21142.0
2013-01-12,26402.666666666668
2013-01-13,20611.5
2013-01-14,23699.0
2013-01-16,22780.0
2013-01-18,28632.0
2013-01-19,24673.0
2013-01-20,19083.0
2013-01-22,17431.0
2013-01-24,33892.5
2013-01-25,10046.0
2013-01-26,23494.333333333332
2013-01-27,32328.666666666668
2013-01-28,25202.666666666668
2013-01-29,28145.5
2013-01-30,20609.0
2013-02-01,23895.5
2013-02-02,32986.0
2013-02-03,24736.0
2013-02-18,39345.0
2013-02-19,10044.0
2013-02-20,28687.0
2013-02-22,26299.5
2013-02-23,32527.75
2013-02-24,25388.0
2013-02-25,21051.666666666668
2013-02-26,20606.0
2013-02-27,23165.0
2013-02-28,24443.0
2013-03-01,19674.0
2013-03-02,24514.5
2013-03-03,37241.333333333336
2013-03-04,29850.75
2013-03-05,27602.333333333332
2013-03-06,31500.75
2013-03-07,42886.0
2013-03-08,24743.0
2013-03-09,28837.666666666668
2013-03-10,43715.0
2013-03-11,24402.0
2013-03-12,35087.0
2013-03-13,37375.5
2013-03-14,16243.0
2013-03-15,30490.0
2013-03-16,29960.5
2013-03-17,49848.5
2013-03-18,30235.0
2013-03-19,31894.0
2013-03-20,32204.0
2013-03-21,18822.0
2013-03-23,28451.0
2013-03-24,27873.75
2013-03-26,24219.0
2013-03-27,35247.0
2013-03-28,39845.0
2013-03-29,21965.0
2013-04-07,30150.0
2013-04-13,25571.0
2013-04-14,18811.0
2013-04-15,54287.0
2013-04-16,26826.0
2013-04-17,34403.0
2013-04-19,38330.0
2013-04-20,45289.0
2013-04-21,29787.0
2013-04-24,34626.5
2013-04-25,32909.5
2013-04-26,28143.0
2013-04-27,18802.0
2013-05-04,26583.0
2013-05-05,20441.0
2013-05-07,31673.0
2013-05-09,25222.0
2013-05-11,34949.0
2013-05-12,32034.0
2013-05-13,38000.0
2013-05-14,31524.0
2013-05-17,17656.0
2013-05-18,17483.0
2013-05-19,26758.0
2013-05-20,23167.0
2013-05-23,32569.0
2013-05-27,27934.0
2013-05-30,37382.0
2013-06-01,32729.0
2013-06-02,28372.0
2013-06-04,34506.0
2013-06-05,22850.5
2013-06-06,28218.0
2013-06-08,38987.0
2013-06-09,30000.5
2013-06-10,44424.5
2013-06-11,26686.0
2013-06-12,32919.5
2013-06-16,32796.666666666664
2013-06-20,22889.5
2013-06-21,30492.5
2013-06-22,28866.666666666668
2013-06-23,18213.0
2013-06-26,32209.0
2013-06-27,51319.0
2013-06-28,31547.0
2013-06-29,49798.5
2013-06-30,51966.0
2013-07-05,43511.666666666664
2013-07-06,30813.0
2013-07-07,35748.5
2013-07-14,36684.0
2013-07-16,38533.0
2013-07-18,38432.0
2013-07-20,49939.0
2013-07-21,27929.5
2013-07-23,38467.0
2013-07-24,42501.0
2013-07-25,47695.0
2013-07-26,33486.0
2013-07-27,28563.0
2013-07-29,21256.0
2013-07-30,34604.0
2013-08-04,24814.0
2013-08-05,32868.0
2013-08-10,30344.666666666668
2013-08-12,22912.0
2013-08-14,39474.0
2013-08-15,27688.0
2013-08-16,33031.0
2013-08-17,21910.0
2013-08-18,26482.0
2013-08-20,31561.333333333332
2013-08-21,33241.333333333336
2013-08-23,35270.0
2013-08-24,33180.0
2013-08-25,26463.0
2013-08-26,46684.5
2013-08-28,24356.0
2013-08-29,39736.0
2013-08-30,22633.0
2013-08-31,31955.0
2013-09-02,26874.0
2013-09-07,33285.0
2013-09-08,30201.0
2013-09-09,40464.5
2013-09-11,24220.0
2013-09-13,33153.0
2013-09-14,41900.0
2013-09-15,37873.0
2013-09-17,22691.0
2013-09-18,27749.0
2013-09-19,27455.0
2013-09-21,23051.0
2013-09-22,26168.5
2013-09-26,32664.5
2013-09-28,36171.25
2013-09-30,34860.0
2013-10-03,43889.0
2013-10-04,41471.0
2013-10-06,19581.0
2013-10-07,18166.0
2013-10-10,33511.0
2013-10-12,32158.0
2013-10-13,44861.5
2013-10-16,41275.5
2013-10-17,43578.0
2013-10-19,25504.0
2013-10-22,28027.333333333332
2013-10-25,46154.0
2013-10-26,37094.333333333336
2013-10-27,30764.0
2013-10-28,64723.0
2013-10-30,42399.5
2013-11-03,34217.0
2013-11-05,47342.0
2013-11-06,39652.0
2013-11-07,36624.0
2013-11-10,42047.0
2013-11-11,63922.0
2013-11-16,59594.0
2013-11-17,67928.0
2013-11-18,28779.0
2013-11-19,31557.0
2013-11-20,55550.0
2013-11-21,38877.0
2013-11-24,32019.0
2013-11-27,44529.0
2013-11-28,25030.0
2013-11-29,26924.0
2013-12-01,25661.0
2013-12-03,42636.0
2013-12-08,35951.0
2013-12-10,41911.0
2013-12-11,47386.0
2013-12-15,42158.333333333336
2013-12-16,44553.0
2013-12-22,49360.0
2013-12-23,42398.0
