tradeTime,price
2011-06-30,21690.0
2011-07-08,23598.0
2011-09-16,20184.0
2011-09-18,19838.0
2011-09-22,25586.0
2011-09-25,22750.0
2011-09-30,23856.0
2011-10-06,15277.0
2011-10-08,19193.0
2011-10-10,14698.0
2011-10-11,28156.0
2011-10-12,18356.0
2011-10-14,20943.0
2011-10-16,18804.0
2011-10-17,14300.0
2011-10-20,40574.0
2011-10-28,14582.0
2011-10-31,17338.0
2011-11-04,14818.0
2011-11-06,13398.0
2011-11-07,22191.0
2011-11-18,21602.0
2011-11-19,38903.0
2011-12-02,12734.0
2011-12-04,16203.0
2011-12-10,27716.0
2011-12-16,23317.0
2011-12-18,14548.0
2011-12-21,36882.0
2011-12-24,19152.0
2011-12-28,12871.0
2012-01-02,13482.0
2012-01-05,21819.0
2012-01-06,23859.0
2012-01-15,24737.0
2012-01-16,17663.0
2012-01-17,16748.0
2012-02-05,15832.0
2012-02-07,15487.0
2012-02-10,20127.0
2012-02-11,15037.0
2012-02-12,16544.6
2012-02-13,23111.0
2012-02-14,17495.5
2012-02-18,22213.0
2012-02-20,12389.0
2012-02-21,21812.0
2012-02-23,23531.0
2012-02-24,15580.5
2012-02-25,19167.333333333332
2012-02-26,18256.6
2012-02-28,17078.0
2012-02-29,13411.5
2012-03-01,19956.0
2012-03-04,12730.0
2012-03-05,22308.0
2012-03-07,18387.0
2012-03-10,15584.0
2012-03-11,30820.0
2012-03-12,15127.0
2012-03-14,12279.0
2012-03-18,18908.0
2012-03-22,17542.0
2012-03-23,19016.0
2012-03-25,17501.0
2012-03-29,24050.0
2012-03-30,25417.0
2012-03-31,19088.0
2012-04-04,25142.0
2012-04-05,22648.0
2012-04-06,21434.0
2012-04-07,20428.0
2012-04-08,12394.0
2012-04-10,20880.0
2012-04-11,21660.0
2012-04-12,14612.0
2012-04-14,15331.0
2012-04-15,23329.0
2012-04-16,20511.0
2012-04-17,16362.0
2012-04-22,22610.0
2012-04-23,18867.0
2012-04-24,19134.0
