year,DOM,followers
2011,1.0,0.0
2012,1.04,0.08
2013,1.0,2.3529411764705883
2014,1.6666666666666667,5.481481481481482
2015,1.0392156862745099,7.872549019607843
2016,36.896039603960396,27.25990099009901
2017,54.07636363636364,48.78181818181818
