year,DOM,followers
2010,1.0,0.0
2011,1.2727272727272727,0.007575757575757576
2012,1.6134699853587116,0.08345534407027819
2013,1.1148491879350348,2.7517401392111367
2014,1.1579754601226995,4.299079754601227
2015,1.829311359623308,8.530606238964097
2016,30.83150006043757,26.963858334340625
2017,46.46476810414971,49.53295362082994
2018,68.125,50.28125
