year,DOM,followers
2011,1.0,0.0
2012,2.6336206896551726,0.14655172413793102
2013,2.511627906976744,2.8538205980066444
2014,1.2743362831858407,5.429203539823009
2015,1.0108786610878662,11.485355648535565
2016,40.92618384401114,31.520194986072422
2017,55.410071942446045,53.69976019184652
2018,75.0,41.125
