year,DOM,followers
2011,1.0,0.0
2012,1.361904761904762,0.0761904761904762
2013,1.1746031746031746,2.1825396825396823
2014,1.0147058823529411,3.8529411764705883
2015,1.0,7.945652173913044
2016,30.994755244755243,24.603146853146853
2017,49.75527950310559,46.56024844720497
2018,45.333333333333336,42.5
