year,DOM,followers
2011,1.0,0.0
2012,1.0360824742268042,0.09278350515463918
2013,1.125506072874494,3.299595141700405
2014,1.1813725490196079,3.985294117647059
2015,1.0661625708884688,9.20226843100189
2016,27.465197796695044,23.806710065097647
2017,50.59925093632959,39.62546816479401
2018,29.4,41.6
