year,DOM,followers
2010,1.0,0.0
2011,1.0,0.03333333333333333
2012,1.0,0.06666666666666667
2013,1.0192307692307692,2.7423076923076923
2014,1.0158730158730158,5.428571428571429
2015,1.0165394402035624,7.7150127226463106
2016,27.995095033721643,20.91232372777437
2017,51.010973936899866,42.65294924554184
2018,30.333333333333332,56.0
