year,DOM,followers
2011,1.0,0.0
2012,1.0,0.0
2013,1.0,1.6666666666666667
2014,1.0,3.888888888888889
2015,1.0,5.7
2016,40.34848484848485,18.363636363636363
2017,78.03225806451613,18.64516129032258
