year,DOM,followers
2010,1.0,0.0
2011,1.0,0.0
2012,1.024390243902439,0.07317073170731707
2013,1.0,2.138888888888889
2014,1.0,1.7586206896551724
2015,8.32967032967033,7.670329670329671
2016,32.275784753363226,20.130044843049326
2017,52.490463215258856,42.18801089918256
2018,10.0,0.0
