year,DOM,followers
2011,1.36,0.0
2012,1.3508771929824561,0.17982456140350878
2013,1.0038167938931297,3.0
2014,1.0054054054054054,4.481081081081081
2015,1.0242483026188167,7.715809893307468
2016,35.02946127946128,26.363215488215488
2017,51.38969072164949,48.985567010309275
2018,62.625,56.25
