year,DOM,followers
2011,1.0,0.0
2012,1.5373831775700935,0.04205607476635514
2013,1.835164835164835,2.3736263736263736
2014,1.118279569892473,4.150537634408602
2015,1.0367063492063493,7.98015873015873
2016,34.599880739415624,21.635658914728683
2017,65.19502074688796,47.499308437067775
2018,57.0,80.0
