year,DOM,followers
2010,1.0,0.0
2011,1.0,0.0
2012,1.3626373626373627,0.054945054945054944
2013,1.064748201438849,2.471223021582734
2014,1.0635838150289016,2.8554913294797686
2015,1.2368137782561894,7.417653390742734
2016,38.53857791225416,20.411497730711044
2017,60.32946145723337,43.62935586061246
2018,80.0,42.0
