year,DOM,followers
2011,1.0,0.0
2012,1.7425149700598803,0.11776447105788423
2013,1.2721417069243157,3.7020933977455717
2014,1.5375782881002087,5.583507306889353
2015,1.0488179896213723,10.777628291370362
2016,34.440650817737314,30.466278873714383
2017,47.28789492367767,53.423500177493786
2018,72.25,80.5
