year,DOM,followers
2011,1.0,0.0
2012,1.069767441860465,0.046511627906976744
2013,1.0,2.3333333333333335
2014,1.0,4.153846153846154
2015,1.0,9.83495145631068
2016,36.37823834196891,24.454231433506045
2017,58.78754578754579,46.298534798534796
2018,76.66666666666667,37.333333333333336
