year,DOM,followers
2012,1.0,0.3333333333333333
2013,1.0,2.857142857142857
2014,1.0,1.0
2015,1.0,7.269230769230769
2016,22.923076923076923,18.736263736263737
2017,44.94736842105263,46.421052631578945
2018,39.0,24.0
