year,DOM,followers
2011,1.0,0.0
2012,1.1111111111111112,0.1111111111111111
2013,1.0,2.4210526315789473
2014,1.0,1.0
2015,1.0,7.096153846153846
2016,37.83064516129032,28.838709677419356
2017,63.47826086956522,37.32608695652174
