year,DOM,followers
2011,1.0,0.0
2012,1.0,0.018867924528301886
2013,1.0,1.2916666666666667
2014,1.0,4.434782608695652
2015,1.043824701195219,6.430278884462151
2016,38.86930693069307,20.275247524752476
2017,62.16,44.23428571428571
2018,167.0,23.0
