year,DOM,followers
2011,1.0,0.0
2012,1.1884498480243162,0.1337386018237082
2013,1.1540372670807453,2.981366459627329
2014,1.0178571428571428,3.8035714285714284
2015,1.017037037037037,8.09925925925926
2016,33.36716621253406,28.361035422343324
2017,44.29447368421052,50.572631578947366
2018,72.94736842105263,59.31578947368421
