year,DOM,followers
2011,1.0,0.0
2012,1.0526315789473684,0.0
2013,1.0,2.40625
2014,1.0,5.105263157894737
2015,1.0,9.329545454545455
2016,31.089655172413792,21.66896551724138
2017,56.8421052631579,44.078947368421055
2018,49.0,28.0
