year,DOM,followers
2011,1.0,0.0
2012,1.0,0.0
2013,1.0,3.5476190476190474
2014,1.6923076923076923,4.384615384615385
2015,1.0,6.663716814159292
2016,46.45187165775401,21.767379679144383
2017,72.15333333333334,41.1
2018,139.5,92.0
