year,DOM,followers
2011,1.0,0.0
2012,1.0,0.20967741935483872
2013,1.0,4.928571428571429
2014,1.0217391304347827,7.858695652173913
2015,1.0,10.44578313253012
2016,33.27153284671533,31.01897810218978
2017,55.097674418604655,63.76046511627907
2018,118.0,64.5
