year,DOM,followers
2011,1.0444444444444445,0.0
2012,1.092814371257485,0.08083832335329341
2013,2.566371681415929,3.435840707964602
2014,1.9563953488372092,6.017441860465116
2015,1.0266739248775176,10.811105062602069
2016,31.200362647325477,27.417346630401934
2017,51.030214015946285,53.72681493915233
2018,63.0,65.42105263157895
