year,DOM,followers
2011,1.0,0.0
2012,1.0434782608695652,0.03260869565217391
2013,3.452830188679245,2.452830188679245
2014,2.685185185185185,4.925925925925926
2015,1.0031152647975077,7.489096573208723
2016,36.61538461538461,21.76172607879925
2017,64.50454545454545,39.35454545454545
2018,87.0,40.5
