year,DOM,followers
2011,1.0,0.0
2012,1.0,0.045454545454545456
2013,1.0266666666666666,2.9066666666666667
2014,1.0178571428571428,5.5
2015,1.013157894736842,7.25
2016,40.25826446280992,20.725206611570247
2017,53.22794117647059,35.411764705882355
2018,9.333333333333334,11.666666666666666
